galaxy,radius,mu,kill,error
NGC4157,2.48,14.486,1,0.002
NGC4157,2.73,14.524,1,0.002
NGC4157,3.00,14.563,1,0.002
NGC4157,3.30,14.601,1,0.002
NGC4157,3.63,14.640,1,0.002
NGC4157,3.99,14.677,1,0.002
NGC4157,4.39,14.715,1,0.002
NGC4157,4.83,14.751,1,0.002
NGC4157,5.31,14.784,1,0.002
NGC4157,5.85,14.816,1,0.002
NGC4157,6.43,14.848,1,0.003
NGC4157,7.07,14.876,1,0.003
NGC4157,7.78,14.901,1,0.003
NGC4157,8.56,14.928,1,0.003
NGC4157,9.42,14.953,1,0.003
NGC4157,10.36,14.969,1,0.003
NGC4157,11.39,14.984,1,0.004
NGC4157,12.53,14.995,1,0.004
NGC4157,13.78,15.004,1,0.005
NGC4157,15.16,15.020,1,0.003
NGC4157,16.68,15.045,1,0.006
NGC4157,18.35,15.064,1,0.012
NGC4157,20.18,15.120,1,0.021
NGC4157,22.20,15.157,1,0.025
NGC4157,24.42,15.106,1,0.023
NGC4157,26.86,15.126,1,0.025
NGC4157,29.55,15.259,1,0.039
NGC4157,32.50,15.411,1,0.050
NGC4157,35.75,15.631,1,0.061
NGC4157,39.33,15.672,1,0.061
NGC4157,43.26,15.813,1,0.083
NGC4157,47.59,16.063,1,0.070
NGC4157,52.35,16.160,1,0.075
NGC4157,57.58,16.301,1,0.077
NGC4157,63.34,16.457,1,0.072
NGC4157,69.68,16.617,1,0.073
NGC4157,76.64,16.893,1,0.048
NGC4157,84.31,17.078,1,0.045
NGC4157,92.74,17.290,1,0.042
NGC4157,102.01,17.804,1,0.063
NGC4157,112.21,18.548,1,0.063
NGC4157,123.43,19.199,1,0.009
NGC4157,135.78,19.758,1,0.012
NGC4157,149.36,20.139,1,0.020
NGC4157,164.29,20.789,1,0.032
NGC4157,180.72,21.180,1,0.041
NGC4157,198.79,21.740,1,0.063
NGC4157,218.67,23.121,1,0.171
NGC4157,240.54,23.324,1,0.204
NGC4157,264.59,24.640,1,0.649
NGC4157,291.05,24.854,0,0.604
NGC4157,352.17,25.086,0,0.706
NGC4157,468.74,22.991,0,1.361
F574-1,0.63,18.788,1,0.002
F574-1,0.70,18.792,1,0.002
F574-1,0.76,18.798,1,0.002
F574-1,0.84,18.808,1,0.002
F574-1,0.93,18.817,1,0.002
F574-1,1.02,18.829,1,0.002
F574-1,1.12,18.844,1,0.002
F574-1,1.23,18.861,1,0.002
F574-1,1.35,18.883,1,0.002
F574-1,1.49,18.910,1,0.002
F574-1,1.64,18.939,1,0.002
F574-1,1.80,18.971,1,0.002
F574-1,1.98,19.007,1,0.003
F574-1,2.18,19.048,1,0.003
F574-1,2.40,19.099,1,0.003
F574-1,2.64,19.161,1,0.003
F574-1,2.90,19.242,1,0.004
F574-1,3.19,19.335,1,0.004
F574-1,3.51,19.449,1,0.005
F574-1,3.87,19.562,1,0.005
F574-1,4.25,19.696,1,0.006
F574-1,4.68,19.852,1,0.006
F574-1,5.14,19.997,1,0.007
F574-1,5.66,20.135,1,0.008
F574-1,6.22,20.271,1,0.008
F574-1,6.85,20.367,1,0.009
F574-1,7.53,20.436,1,0.009
F574-1,8.29,20.487,1,0.010
F574-1,9.11,20.574,1,0.010
F574-1,10.03,20.681,1,0.011
F574-1,11.03,20.813,1,0.013
F574-1,12.13,20.893,1,0.019
F574-1,13.34,21.103,1,0.023
F574-1,14.68,21.283,1,0.019
F574-1,16.15,21.393,1,0.024
F574-1,17.76,21.708,1,0.029
F574-1,19.54,21.760,1,0.030
F574-1,21.49,21.920,1,0.034
F574-1,23.64,22.137,1,0.042
F574-1,26.00,22.496,1,0.057
F574-1,28.60,22.751,1,0.070
F574-1,31.46,23.196,1,0.100
F574-1,34.61,23.951,1,0.191
F574-1,38.07,24.773,1,0.367
F574-1,41.88,26.300,1,1.061
F574-1,67.45,27.845,0,2.234
F574-1,74.19,29.076,0,3.367
F574-1,81.61,26.466,0,1.164
NGC7339,0.72,12.547,1,0
NGC7339,0.79,12.564,1,0
NGC7339,0.87,12.587,1,0
NGC7339,0.96,12.609,1,0
NGC7339,1.05,12.645,1,0
NGC7339,1.16,12.695,1,0
NGC7339,1.27,12.783,1,0
NGC7339,1.40,12.891,1,0
NGC7339,1.54,13.015,1,0
NGC7339,1.69,13.126,1,0
NGC7339,1.86,13.241,1,0
NGC7339,2.05,13.337,1,0
NGC7339,2.25,13.448,1,0
NGC7339,2.48,13.599,1,0
NGC7339,2.73,13.764,1,0
NGC7339,3.00,13.914,1,0
NGC7339,3.30,14.052,1,0
NGC7339,3.63,14.203,1,0
NGC7339,3.99,14.369,1,0
NGC7339,4.39,14.496,1,0
NGC7339,4.83,14.608,1,0
NGC7339,5.31,14.767,1,0
NGC7339,5.85,14.901,1,0
NGC7339,6.43,15.043,1,0
NGC7339,7.07,15.190,1,0
NGC7339,7.78,15.312,1,0
NGC7339,8.56,15.437,1,0
NGC7339,9.42,15.561,1,0
NGC7339,10.36,15.679,1,0
NGC7339,11.39,15.800,1,0
NGC7339,12.53,15.894,1,0
NGC7339,13.9351,15.9847,1,0
NGC7339,15.3286,16.0312,1,0
NGC7339,16.8615,16.0672,1,0
NGC7339,18.5476,16.101,1,0
NGC7339,20.4024,16.1316,1,0
NGC7339,22.4426,16.1978,1,0
NGC7339,24.6869,16.3196,1,0
NGC7339,27.1556,16.4874,1,0
NGC7339,29.8711,16.71,1,0
NGC7339,32.8582,16.9746,1,0
NGC7339,36.144,17.165,1,0
NGC7339,39.7584,17.324,1,0
NGC7339,43.7343,17.5257,1,0
NGC7339,48.1077,17.7644,1,0
NGC7339,52.9185,18.0601,1,0
NGC7339,58.2103,18.423,1,0
NGC7339,64.0314,18.7239,1,0
NGC7339,70.4345,19.1017,1,0
NGC7339,77.478,19.435,1,0
NGC7339,85.2258,19.8814,1,0
NGC7339,93.7483,20.6016,1,0
NGC7339,103.123,20.8908,1,0
NGC7339,113.435,21.3848,1,0
NGC7339,124.779,22.1158,1,0
NGC7339,137.257,22.8518,1,0
NGC7339,150.983,23.8332,1,0
NGC7339,166.081,23.5897,0,0
NGC7339,182.689,23.6472,0,0
NGC7339,200.958,24.5122,0,0
NGC7339,221.054,25.5462,0,0
NGC7339,243.159,nan,0,0
NGC7339,267.475,nan,0,0
NGC7339,294.222,nan,0,0
NGC7339,323.645,nan,0,0
NGC7339,356.009,nan,0,0
UGC06787,0.65,12.704,1,0.002
UGC06787,0.72,12.726,1,0.002
UGC06787,0.79,12.752,1,0.002
UGC06787,0.87,12.787,1,0.002
UGC06787,0.96,12.825,1,0.002
UGC06787,1.05,12.869,1,0.003
UGC06787,1.16,12.917,1,0.003
UGC06787,1.27,12.971,1,0.004
UGC06787,1.40,13.031,1,0.004
UGC06787,1.54,13.101,1,0.005
UGC06787,1.69,13.188,1,0.005
UGC06787,1.86,13.279,1,0.005
UGC06787,2.05,13.378,1,0.006
UGC06787,2.25,13.508,1,0.006
UGC06787,2.48,13.647,1,0.005
UGC06787,2.73,13.778,1,0.006
UGC06787,3.00,13.900,1,0.007
UGC06787,3.30,14.036,1,0.007
UGC06787,3.63,14.174,1,0.007
UGC06787,3.99,14.316,1,0.005
UGC06787,4.39,14.455,1,0.004
UGC06787,4.83,14.597,1,0.004
UGC06787,5.31,14.743,1,0.003
UGC06787,5.85,14.888,1,0.003
UGC06787,6.43,15.035,1,0.003
UGC06787,7.07,15.177,1,0.003
UGC06787,7.78,15.314,1,0.003
UGC06787,8.56,15.441,1,0.002
UGC06787,9.42,15.563,1,0.002
UGC06787,10.36,15.696,1,0.002
UGC06787,11.39,15.848,1,0.002
UGC06787,12.53,16.008,1,0.006
UGC06787,13.78,16.195,1,0.003
UGC06787,15.16,16.368,1,0.003
UGC06787,16.68,16.567,1,0.003
UGC06787,18.35,16.775,1,0.003
UGC06787,20.18,16.980,1,0.003
UGC06787,22.20,17.178,1,0.003
UGC06787,24.42,17.368,1,0.004
UGC06787,26.86,17.563,1,0.004
UGC06787,29.55,17.754,1,0.005
UGC06787,32.50,17.937,1,0.005
UGC06787,35.75,18.088,1,0.006
UGC06787,39.33,18.227,1,0.007
UGC06787,43.26,18.341,1,0.008
UGC06787,47.59,18.441,1,0.009
UGC06787,52.35,18.562,1,0.010
UGC06787,57.58,18.772,1,0.011
UGC06787,63.34,18.962,1,0.013
UGC06787,69.68,19.124,1,0.016
UGC06787,76.64,19.518,1,0.021
UGC06787,84.31,19.844,1,0.029
UGC06787,92.74,20.181,1,0.039
UGC06787,102.01,20.352,1,0.045
UGC06787,112.21,20.592,1,0.056
UGC06787,123.43,20.775,1,0.066
UGC06787,135.78,21.065,1,0.085
UGC06787,149.36,21.368,1,0.111
UGC06787,164.29,21.661,1,0.143
UGC06787,180.72,22.073,1,0.203
UGC06787,198.79,22.397,1,0.266
UGC06787,218.67,22.708,1,0.342
UGC06787,240.54,23.267,1,0.525
UGC06787,264.59,23.689,1,0.707
UGC06787,291.05,24.623,1,1.250
UGC06787,320.16,24.873,0,1.428
UGC06787,352.17,25.276,0,1.750
UGC06787,387.39,25.218,0,1.689
UGC05271,0.65,16.556,1,0.001
UGC05271,0.72,16.561,1,0.001
UGC05271,0.79,16.567,1,0.001
UGC05271,0.87,16.574,1,0.001
UGC05271,0.96,16.581,1,0.001
UGC05271,1.05,16.590,1,0.001
UGC05271,1.16,16.602,1,0.001
UGC05271,1.27,16.617,1,0.002
UGC05271,1.40,16.633,1,0.002
UGC05271,1.54,16.649,1,0.002
UGC05271,1.69,16.667,1,0.002
UGC05271,1.86,16.687,1,0.002
UGC05271,2.05,16.709,1,0.003
UGC05271,2.25,16.730,1,0.003
UGC05271,2.48,16.749,1,0.003
UGC05271,2.73,16.769,1,0.003
UGC05271,3.00,16.791,1,0.004
UGC05271,3.30,16.815,1,0.004
UGC05271,3.63,16.836,1,0.005
UGC05271,3.99,16.877,1,0.005
UGC05271,4.39,16.913,1,0.004
UGC05271,4.83,16.953,1,0.004
UGC05271,5.31,16.994,1,0.004
UGC05271,5.85,17.030,1,0.005
UGC05271,6.43,17.051,1,0.006
UGC05271,7.07,17.074,1,0.007
UGC05271,7.78,17.106,1,0.007
UGC05271,8.56,17.141,1,0.008
UGC05271,9.42,17.187,1,0.008
UGC05271,10.36,17.296,1,0.007
UGC05271,11.39,17.435,1,0.008
UGC05271,12.53,17.457,1,0.010
UGC05271,13.78,17.523,1,0.018
UGC05271,15.16,17.670,1,0.023
UGC05271,16.68,17.853,1,0.031
UGC05271,18.35,18.270,1,0.019
UGC05271,20.18,18.384,1,0.022
UGC05271,22.20,18.433,1,0.021
UGC05271,24.42,18.653,1,0.015
UGC05271,26.86,18.735,1,0.017
UGC05271,29.55,18.824,1,0.017
UGC05271,32.50,18.939,1,0.020
UGC05271,35.75,19.172,1,0.023
UGC05271,39.33,19.350,1,0.024
UGC05271,43.26,19.517,1,0.029
UGC05271,47.59,19.670,1,0.035
UGC05271,52.35,19.852,1,0.042
UGC05271,57.58,20.099,1,0.050
UGC05271,63.34,20.431,1,0.061
UGC05271,69.68,20.780,1,0.077
UGC05271,76.64,21.096,1,0.096
UGC05271,84.31,21.402,1,0.123
UGC05271,92.74,21.637,1,0.144
UGC05271,102.01,21.989,1,0.181
UGC05271,112.21,22.540,1,0.272
UGC05271,123.43,23.287,1,0.473
UGC05271,135.78,24.043,1,0.786
D584-2,0.63,20.005,1,0.007
D584-2,0.70,20.005,1,0.007
D584-2,0.76,20.005,1,0.007
D584-2,0.84,20.006,1,0.007
D584-2,0.93,20.008,1,0.007
D584-2,1.02,20.008,1,0.007
D584-2,1.12,20.007,1,0.007
D584-2,1.23,20.010,1,0.008
D584-2,1.35,20.015,1,0.008
D584-2,1.49,20.033,1,0.008
D584-2,1.64,20.038,1,0.008
D584-2,1.80,20.074,1,0.009
D584-2,1.98,20.119,1,0.009
D584-2,2.18,20.169,1,0.009
D584-2,2.40,20.266,1,0.010
D584-2,2.64,20.283,1,0.011
D584-2,2.90,20.346,1,0.011
D584-2,3.19,20.417,1,0.012
D584-2,3.51,20.484,1,0.012
D584-2,3.87,20.564,1,0.014
D584-2,4.25,20.618,1,0.015
D584-2,4.68,20.654,1,0.015
D584-2,5.14,20.697,1,0.016
D584-2,5.66,20.727,1,0.017
D584-2,6.22,20.751,1,0.016
D584-2,6.85,20.793,1,0.017
D584-2,7.53,20.854,1,0.019
D584-2,8.29,20.934,1,0.021
D584-2,9.11,21.009,1,0.022
D584-2,10.03,21.077,1,0.022
D584-2,11.03,21.151,1,0.024
D584-2,12.13,21.199,1,0.028
D584-2,13.34,21.381,1,0.035
D584-2,14.68,21.556,1,0.036
D584-2,16.15,21.606,1,0.041
D584-2,17.76,21.742,1,0.044
D584-2,19.54,21.903,1,0.053
D584-2,21.49,22.064,1,0.057
D584-2,23.64,22.297,1,0.066
D584-2,26.00,22.458,1,0.076
D584-2,28.60,22.723,1,0.093
D584-2,31.46,22.963,1,0.112
D584-2,34.61,23.308,1,0.150
D584-2,38.07,23.715,1,0.211
D584-2,41.88,23.913,1,0.249
D584-2,46.07,24.235,1,0.323
D584-2,50.67,24.858,1,0.518
D584-2,55.74,25.728,0,0.929
D584-2,61.31,25.675,0,0.898
D584-2,67.45,26.193,0,1.220
D584-2,74.19,27.198,0,1.987
D584-2,81.61,26.584,0,1.502
D584-2,108.62,28.026,0,2.716
D584-2,131.43,28.830,0,3.470
D584-2,159.03,26.370,0,1.345
D584-2,174.94,26.371,0,1.352
UGC07089,0.65,18.425,1,0.009
UGC07089,0.72,18.435,1,0.009
UGC07089,0.79,18.436,1,0.009
UGC07089,0.87,18.439,1,0.009
UGC07089,0.96,18.441,1,0.009
UGC07089,1.05,18.448,1,0.009
UGC07089,1.16,18.456,1,0.009
UGC07089,1.27,18.455,1,0.009
UGC07089,1.40,18.452,1,0.009
UGC07089,1.54,18.445,1,0.009
UGC07089,1.69,18.445,1,0.009
UGC07089,1.86,18.446,1,0.009
UGC07089,2.05,18.453,1,0.009
UGC07089,2.25,18.461,1,0.009
UGC07089,2.48,18.464,1,0.009
UGC07089,2.73,18.466,1,0.009
UGC07089,3.00,18.467,1,0.009
UGC07089,3.30,18.467,1,0.010
UGC07089,3.63,18.466,1,0.010
UGC07089,3.99,18.466,1,0.010
UGC07089,4.39,18.465,1,0.010
UGC07089,4.83,18.466,1,0.010
UGC07089,5.31,18.469,1,0.010
UGC07089,5.85,18.472,1,0.010
UGC07089,6.43,18.489,1,0.010
UGC07089,7.07,18.500,1,0.011
UGC07089,7.78,18.537,1,0.011
UGC07089,8.56,18.542,1,0.012
UGC07089,9.42,18.604,1,0.012
UGC07089,10.36,18.624,1,0.012
UGC07089,11.39,18.686,1,0.012
UGC07089,12.53,18.707,1,0.012
UGC07089,13.78,18.720,1,0.013
UGC07089,15.16,18.736,1,0.015
UGC07089,16.68,18.768,1,0.016
UGC07089,18.35,18.794,1,0.017
UGC07089,20.18,18.831,1,0.019
UGC07089,22.20,18.950,1,0.023
UGC07089,24.42,19.011,1,0.023
UGC07089,26.86,19.151,1,0.027
UGC07089,29.55,19.286,1,0.028
UGC07089,32.50,19.394,1,0.027
UGC07089,35.75,19.513,1,0.025
UGC07089,39.33,19.666,1,0.029
UGC07089,43.26,19.781,1,0.033
UGC07089,47.59,19.958,1,0.038
UGC07089,52.35,20.203,1,0.046
UGC07089,57.58,20.428,1,0.056
UGC07089,63.34,20.734,1,0.072
UGC07089,69.68,20.985,1,0.091
UGC07089,76.64,21.250,1,0.115
UGC07089,84.31,21.558,1,0.153
UGC07089,92.74,21.884,1,0.199
UGC07089,102.01,22.287,1,0.279
UGC07089,112.21,22.697,1,0.380
UGC07089,123.43,23.215,1,0.561
UGC07089,135.78,24.942,0,1.573
UGC07089,149.36,26.095,0,2.543
UGC00731,6.43,20.121,1,0.011
UGC00731,7.07,19.293,0,0.005
UGC00731,7.78,19.960,1,0.010
UGC00731,8.56,20.009,1,0.010
UGC00731,9.42,20.070,1,0.011
UGC00731,10.36,20.103,1,0.011
UGC00731,11.39,20.118,1,0.012
UGC00731,12.53,20.126,1,0.014
UGC00731,13.78,20.174,1,0.017
UGC00731,15.16,20.187,1,0.016
UGC00731,16.68,20.315,1,0.025
UGC00731,18.35,20.420,1,0.027
UGC00731,20.18,20.482,1,0.022
UGC00731,22.20,20.602,1,0.021
UGC00731,24.42,20.766,1,0.022
UGC00731,26.86,20.934,1,0.023
UGC00731,29.55,21.032,1,0.029
UGC00731,32.50,21.090,1,0.036
UGC00731,35.75,21.251,1,0.034
UGC00731,39.33,21.383,1,0.036
UGC00731,43.26,21.416,1,0.040
UGC00731,47.59,21.473,1,0.042
UGC00731,52.35,21.561,1,0.047
UGC00731,57.58,21.647,1,0.051
UGC00731,63.34,21.772,1,0.055
UGC00731,69.68,22.019,1,0.071
UGC00731,76.64,22.147,1,0.074
UGC00731,84.31,22.350,1,0.085
UGC00731,92.74,22.693,1,0.104
UGC00731,102.01,22.914,1,0.122
UGC00731,112.21,22.958,1,0.130
UGC00731,123.43,23.250,1,0.177
UGC00731,135.78,24.153,1,0.348
UGC00731,149.36,24.569,1,0.463
UGC00731,164.29,25.113,0,0.701
UGC00731,198.79,25.719,0,1.030
F585-V1,2.40,21.091,1,0.012
F585-V1,2.88,21.147,1,0.013
F585-V1,3.46,21.236,1,0.014
F585-V1,4.15,21.314,1,0.016
F585-V1,4.98,21.394,1,0.018
F585-V1,5.97,21.496,1,0.018
F585-V1,7.17,21.585,1,0.022
F585-V1,8.60,21.824,1,0.027
F585-V1,10.32,22.299,1,0.039
F585-V1,12.38,23.827,0,0.249
F585-V1,14.86,22.407,1,0.051
F585-V1,17.83,22.791,1,0.074
F585-V1,21.40,23.368,1,0.101
F585-V1,25.68,24.466,1,0.244
F585-V1,30.81,25.388,1,0.500
F585-V1,36.98,26.154,0,0.839
F585-V1,44.37,27.618,0,1.857
F585-V1,92.01,27.287,0,1.579
F585-V1,158.99,25.878,0,0.705
F585-V1,190.79,24.768,0,0.307
UGC12082,0.63,19.594,1,0.009
UGC12082,0.70,19.727,1,0.010
UGC12082,0.76,19.727,1,0.010
UGC12082,0.84,19.726,1,0.010
UGC12082,0.93,19.726,1,0.010
UGC12082,1.02,19.728,1,0.010
UGC12082,1.12,19.730,1,0.010
UGC12082,1.23,19.733,1,0.010
UGC12082,1.35,19.729,1,0.010
UGC12082,1.49,19.742,1,0.010
UGC12082,1.64,19.746,1,0.010
UGC12082,1.80,19.738,1,0.010
UGC12082,1.98,19.737,1,0.010
UGC12082,2.18,19.731,1,0.010
UGC12082,2.40,19.734,1,0.011
UGC12082,2.64,19.754,1,0.011
UGC12082,2.90,19.771,1,0.012
UGC12082,3.19,19.791,1,0.011
UGC12082,3.51,19.801,1,0.011
UGC12082,3.87,19.815,1,0.012
UGC12082,4.25,19.825,1,0.012
UGC12082,4.68,19.836,1,0.013
UGC12082,5.14,19.844,1,0.013
UGC12082,5.66,19.858,1,0.014
UGC12082,6.22,19.883,1,0.014
UGC12082,6.85,19.925,1,0.015
UGC12082,7.53,19.976,1,0.016
UGC12082,8.29,20.006,1,0.017
UGC12082,9.11,20.046,1,0.019
UGC12082,10.03,20.092,1,0.019
UGC12082,11.03,20.146,1,0.020
UGC12082,12.13,20.209,1,0.028
UGC12082,13.34,20.301,1,0.032
UGC12082,14.68,20.298,1,0.032
UGC12082,16.15,20.462,1,0.034
UGC12082,17.76,20.548,1,0.034
UGC12082,19.54,20.635,1,0.033
UGC12082,21.49,20.741,1,0.035
UGC12082,23.64,20.866,1,0.036
UGC12082,26.00,20.957,1,0.036
UGC12082,28.60,21.017,1,0.035
UGC12082,31.46,21.116,1,0.039
UGC12082,34.61,21.201,1,0.043
UGC12082,38.07,21.351,1,0.050
UGC12082,41.88,21.513,1,0.055
UGC12082,46.07,21.581,1,0.057
UGC12082,50.67,21.643,1,0.060
UGC12082,55.74,21.717,1,0.068
UGC12082,61.31,21.777,1,0.068
UGC12082,67.45,21.921,1,0.074
UGC12082,74.19,22.216,1,0.099
UGC12082,81.61,22.389,1,0.113
UGC12082,89.77,22.624,1,0.141
UGC12082,98.75,22.931,1,0.181
UGC12082,108.62,23.346,1,0.250
UGC12082,119.48,23.649,1,0.317
UGC12082,131.43,23.947,1,0.400
UGC12082,144.58,24.394,1,0.554
UGC12082,159.03,24.662,1,0.676
UGC12082,174.94,26.240,1,1.671
UGC12082,192.43,26.458,0,1.849
DDO064,0.63,19.999,1,0.016
DDO064,0.70,19.997,1,0.016
DDO064,0.76,20.001,1,0.016
DDO064,0.84,20.007,1,0.016
DDO064,0.93,20.016,1,0.017
DDO064,1.02,20.028,1,0.017
DDO064,1.12,20.038,1,0.017
DDO064,1.23,20.050,1,0.017
DDO064,1.35,20.071,1,0.017
DDO064,1.49,20.101,1,0.018
DDO064,1.64,20.138,1,0.019
DDO064,1.80,20.174,1,0.020
DDO064,1.98,20.200,1,0.021
DDO064,2.18,20.219,1,0.022
DDO064,2.40,20.213,1,0.022
DDO064,2.64,20.186,1,0.022
DDO064,2.90,20.144,1,0.022
DDO064,3.19,20.114,1,0.021
DDO064,3.51,20.101,1,0.021
DDO064,3.87,20.094,1,0.021
DDO064,4.25,20.104,1,0.023
DDO064,4.68,20.118,1,0.025
DDO064,5.14,20.116,1,0.022
DDO064,5.66,20.135,1,0.022
DDO064,6.22,20.096,1,0.024
DDO064,6.85,20.091,1,0.025
DDO064,7.53,20.131,1,0.023
DDO064,8.29,20.173,1,0.023
DDO064,9.11,20.176,1,0.023
DDO064,10.03,20.187,1,0.024
DDO064,11.03,20.209,1,0.025
DDO064,12.13,20.272,1,0.030
DDO064,13.34,20.265,1,0.028
DDO064,14.68,20.274,1,0.028
DDO064,16.15,20.217,1,0.027
DDO064,17.76,20.244,1,0.028
DDO064,19.54,20.362,1,0.030
DDO064,21.49,20.513,1,0.035
DDO064,23.64,20.779,1,0.038
DDO064,26.00,20.884,1,0.041
DDO064,28.60,20.913,1,0.045
DDO064,31.46,21.012,1,0.048
DDO064,34.61,21.189,1,0.056
DDO064,38.07,21.204,1,0.058
DDO064,41.88,21.371,1,0.062
DDO064,46.07,21.571,1,0.073
DDO064,50.67,21.682,1,0.083
DDO064,55.74,22.158,1,0.118
DDO064,61.31,22.524,1,0.167
DDO064,67.45,22.851,1,0.217
DDO064,74.19,23.212,1,0.282
DDO064,81.61,23.883,1,0.478
DDO064,89.77,24.538,1,0.758
DDO064,98.75,25.216,0,1.151
DDO064,119.48,26.730,0,2.331
DDO064,131.43,25.400,0,1.270
DDO064,174.94,25.316,0,1.205
NGC4183,0.65,16.499,1,0.001
NGC4183,0.72,16.505,1,0.001
NGC4183,0.79,16.512,1,0.001
NGC4183,0.87,16.518,1,0.001
NGC4183,0.96,16.525,1,0.001
NGC4183,1.05,16.535,1,0.001
NGC4183,1.16,16.546,1,0.001
NGC4183,1.27,16.558,1,0.001
NGC4183,1.40,16.572,1,0.001
NGC4183,1.54,16.590,1,0.001
NGC4183,1.69,16.612,1,0.001
NGC4183,1.86,16.637,1,0.001
NGC4183,2.05,16.663,1,0.002
NGC4183,2.25,16.694,1,0.002
NGC4183,2.48,16.723,1,0.002
NGC4183,2.73,16.750,1,0.002
NGC4183,3.00,16.779,1,0.003
NGC4183,3.30,16.809,1,0.003
NGC4183,3.63,16.835,1,0.004
NGC4183,3.99,16.848,1,0.005
NGC4183,4.39,16.865,1,0.005
NGC4183,4.83,16.893,1,0.005
NGC4183,5.31,16.935,1,0.004
NGC4183,5.85,16.993,1,0.003
NGC4183,6.43,17.067,1,0.003
NGC4183,7.07,17.163,1,0.003
NGC4183,7.78,17.256,1,0.003
NGC4183,8.56,17.339,1,0.003
NGC4183,9.42,17.422,1,0.004
NGC4183,10.36,17.502,1,0.004
NGC4183,11.39,17.575,1,0.004
NGC4183,12.53,17.599,1,0.009
NGC4183,13.78,17.688,1,0.016
NGC4183,15.16,17.891,1,0.012
NGC4183,16.68,18.086,1,0.011
NGC4183,18.35,17.997,1,0.013
NGC4183,20.18,18.049,1,0.014
NGC4183,22.20,18.118,1,0.018
NGC4183,24.42,18.228,1,0.015
NGC4183,26.86,18.236,1,0.018
NGC4183,29.55,18.352,1,0.016
NGC4183,32.50,18.518,1,0.013
NGC4183,35.75,18.634,1,0.012
NGC4183,39.33,18.637,1,0.015
NGC4183,43.26,18.682,1,0.011
NGC4183,47.59,18.781,1,0.010
NGC4183,52.35,18.932,1,0.009
NGC4183,57.58,19.026,1,0.011
NGC4183,63.34,19.146,1,0.012
NGC4183,69.68,19.210,1,0.014
NGC4183,76.64,19.415,1,0.017
NGC4183,84.31,19.598,1,0.020
NGC4183,92.74,19.826,1,0.025
NGC4183,102.01,20.314,1,0.026
NGC4183,112.21,21.024,1,0.036
NGC4183,123.43,21.653,1,0.055
NGC4183,135.78,22.201,1,0.087
NGC4183,149.36,22.604,1,0.124
NGC4183,164.29,22.945,1,0.167
NGC4183,180.72,23.280,1,0.224
NGC4183,198.79,23.944,1,0.372
NGC4183,218.67,24.473,1,0.553
NGC4183,240.54,24.997,0,0.791
NGC4183,264.59,26.213,0,1.578
NGC4183,320.16,26.542,0,1.836
NGC4183,426.13,28.757,0,3.864
UGC05918,2.40,21.115,1,0.043
UGC05918,2.88,21.168,1,0.052
UGC05918,3.46,21.350,1,0.056
UGC05918,4.15,21.403,1,0.053
UGC05918,4.98,21.444,1,0.053
UGC05918,5.97,21.569,1,0.066
UGC05918,7.17,21.332,1,0.058
UGC05918,8.60,21.428,1,0.055
UGC05918,10.32,21.625,1,0.059
UGC05918,12.38,21.651,1,0.069
UGC05918,14.86,21.628,1,0.060
UGC05918,17.83,21.691,1,0.067
UGC05918,21.40,21.894,1,0.075
UGC05918,25.68,21.950,1,0.077
UGC05918,30.81,22.046,1,0.085
UGC05918,36.98,22.226,1,0.098
UGC05918,44.37,22.415,1,0.119
UGC05918,53.25,22.493,1,0.128
UGC05918,63.90,23.082,1,0.207
UGC05918,76.68,23.395,1,0.260
UGC05918,92.01,23.588,1,0.304
UGC05918,110.41,23.654,1,0.319
UGC05918,132.49,23.973,0,0.411
UGC05918,158.99,25.493,0,1.138
F574-2,0.63,20.923,1,0.011
F574-2,0.70,20.924,1,0.011
F574-2,0.76,20.925,1,0.011
F574-2,0.84,20.926,1,0.011
F574-2,0.93,20.927,1,0.011
F574-2,1.02,20.926,1,0.011
F574-2,1.12,20.925,1,0.011
F574-2,1.23,20.926,1,0.011
F574-2,1.35,20.929,1,0.011
F574-2,1.49,20.933,1,0.011
F574-2,1.64,20.939,1,0.011
F574-2,1.80,20.959,1,0.011
F574-2,1.98,20.975,1,0.012
F574-2,2.18,21.018,1,0.012
F574-2,2.40,21.049,1,0.013
F574-2,2.64,21.091,1,0.013
F574-2,2.90,21.140,1,0.014
F574-2,3.19,21.177,1,0.015
F574-2,3.51,21.215,1,0.017
F574-2,3.87,21.243,1,0.018
F574-2,4.25,21.267,1,0.019
F574-2,4.68,21.290,1,0.019
F574-2,5.14,21.366,1,0.020
F574-2,5.66,21.497,1,0.022
F574-2,6.22,21.673,1,0.026
F574-2,6.85,21.753,1,0.025
F574-2,7.53,21.836,1,0.026
F574-2,8.29,21.923,1,0.031
F574-2,9.11,22.050,1,0.037
F574-2,10.03,22.064,1,0.038
F574-2,11.03,22.095,1,0.036
F574-2,#12.13,22.650,1,0.144
F574-2,13.34,22.240,1,0.041
F574-2,14.68,22.415,1,0.046
F574-2,16.15,22.681,1,0.057
F574-2,17.76,22.961,1,0.072
F574-2,19.54,22.971,1,0.077
F574-2,21.49,23.180,1,0.092
F574-2,23.64,23.319,1,0.103
F574-2,26.00,23.587,1,0.122
F574-2,28.60,24.358,1,0.237
F574-2,31.46,24.811,1,0.337
F574-2,34.61,25.143,1,0.443
F574-2,38.07,25.904,0,0.755
